Facility,Occupancy Type,Month,Date,Time,Day,Occupancy,Temperature max,Temperature min,Maximum Heat Index,Minimum Wind Chill Index,Rain,Raining type,Temperature
Jenkins,Transient,January,01 11 2017,11:43:34 AM,Wed,20,78.75,36.06,-996,32.21,0,No rain,< 66
Jenkins,Transient,January,01 11 2017,12:51:07 PM,Wed,21,78.75,36.06,-996,32.21,0,No rain,< 66
Jenkins,Transient,January,01 11 2017,1:58:06 PM,Wed,24,78.75,36.06,-996,32.21,0,No rain,< 66
Jenkins,Transient,January,01 11 2017,3:05:48 PM,Wed,20,78.75,36.06,-996,32.21,0,No rain,< 66
Jenkins,Transient,January,01 11 2017,4:14:10 PM,Wed,13,78.75,36.06,-996,32.21,0,No rain,< 66
Jenkins,Transient,January,01 12 2017,8:30:10 AM,Thu,12,78.75,36.06,-996,32.21,0,No rain,< 66
Jenkins,Transient,January,01 12 2017,9:38:45 AM,Thu,22,66.2,24.85,-996,12.53,0,No rain,< 47
Jenkins,Transient,January,01 12 2017,10:44:18 AM,Thu,28,66.2,24.85,-996,12.53,0,No rain,< 47
Jenkins,Transient,January,01 12 2017,11:44:24 AM,Thu,31,66.2,24.85,-996,12.53,0,No rain,< 47
Jenkins,Transient,January,01 12 2017,12:51:06 PM,Thu,35,66.2,24.85,-996,12.53,0,No rain,< 47
Jenkins,Transient,January,01 12 2017,1:58:37 PM,Thu,32,66.2,24.85,-996,12.53,0,No rain,< 47
Jenkins,Transient,January,01 12 2017,3:05:34 PM,Thu,42,66.2,24.85,-996,12.53,0,No rain,< 47
Jenkins,Transient,January,01 12 2017,4:14:08 PM,Thu,22,66.2,24.85,-996,12.53,0,No rain,< 47
Jenkins,Transient,January,01 13 2017,8:01:05 AM,Fri,9,66.2,24.85,-996,12.53,0,No rain,< 47
Jenkins,Transient,January,01 13 2017,9:10:52 AM,Fri,23,35.52,28.07,-996,17.11,0,No rain,< 47
Jenkins,Transient,January,01 13 2017,10:11:58 AM,Fri,25,35.52,28.07,-996,17.11,0,No rain,< 47
Jenkins,Transient,January,01 13 2017,11:22:25 AM,Fri,28,35.52,28.07,-996,17.11,0,No rain,< 47
Jenkins,Transient,January,01 13 2017,12:30:54 PM,Fri,33,35.52,28.07,-996,17.11,0,No rain,< 47
Jenkins,Transient,January,01 13 2017,1:41:12 PM,Fri,28,35.52,28.07,-996,17.11,0,No rain,< 47
Jenkins,Transient,January,01 13 2017,2:49:36 PM,Fri,24,35.52,28.07,-996,17.11,0,No rain,< 47
Jenkins,Transient,January,01 13 2017,4:00:23 PM,Fri,12,35.52,28.07,-996,17.11,0,No rain,< 47
Jenkins,Transient,January,01 14 2017,8:25:31 AM,Sat,5,33.04,28.89,-996,19.07,0.11,Rain,< 47
Jenkins,Transient,January,01 14 2017,9:35:41 AM,Sat,12,33.04,28.89,-996,19.07,0.11,Rain,< 47
Jenkins,Transient,January,01 14 2017,10:45:17 AM,Sat,21,33.04,28.89,-996,19.07,0.11,Rain,< 47
Jenkins,Transient,January,01 14 2017,11:53:02 AM,Sat,17,33.04,28.89,-996,19.07,0.11,Rain,< 47
Jenkins,Transient,January,01 14 2017,1:01:28 PM,Sat,25,33.04,28.89,-996,19.07,0.11,Rain,< 47
Jenkins,Transient,January,01 14 2017,2:10:17 PM,Sat,19,33.04,28.89,-996,19.07,0.11,Rain,< 47
Jenkins,Transient,January,01 14 2017,3:16:24 PM,Sat,14,33.04,28.89,-996,19.07,0.11,Rain,< 47
Jenkins,Transient,January,01 14 2017,4:25:02 PM,Sat,12,33.04,28.89,-996,19.07,0.11,Rain,< 47
Jenkins,Transient,January,01 15 2017,9:00:52 AM,Sun,3,47.84,32.24,-996,25.72,1.59,Rain,< 47
Jenkins,Transient,January,01 15 2017,10:08:33 AM,Sun,5,47.84,32.24,-996,25.72,1.59,Rain,< 47
Jenkins,Transient,January,01 15 2017,11:16:28 AM,Sun,4,47.84,32.24,-996,25.72,1.59,Rain,< 47
Jenkins,Transient,January,01 15 2017,12:21:22 PM,Sun,7,47.84,32.24,-996,25.72,1.59,Rain,< 47
Jenkins,Transient,January,01 15 2017,1:27:42 PM,Sun,7,47.84,32.24,-996,25.72,1.59,Rain,< 47
Jenkins,Transient,January,01 15 2017,2:33:23 PM,Sun,9,47.84,32.24,-996,25.72,1.59,Rain,< 47
Jenkins,Transient,January,01 15 2017,3:41:16 PM,Sun,10,47.84,32.24,-996,25.72,1.59,Rain,< 47
Jenkins,Transient,January,01 15 2017,4:48:09 PM,Sun,5,47.84,32.24,-996,25.72,1.59,Rain,< 47
Jenkins,Transient,January,01 16 2017,8:21:50 AM,Mon,3,50.9,35.11,-996,29.13,0.04,Rain,< 47
Jenkins,Transient,January,01 16 2017,9:30:55 AM,Mon,5,50.9,35.11,-996,29.13,0.04,Rain,< 47
Jenkins,Transient,January,01 16 2017,10:40:36 AM,Mon,8,50.9,35.11,-996,29.13,0.04,Rain,< 47
Jenkins,Transient,January,01 16 2017,11:47:13 AM,Mon,10,50.9,35.11,-996,29.13,0.04,Rain,< 47
Jenkins,Transient,January,01 16 2017,12:56:48 PM,Mon,13,50.9,35.11,-996,29.13,0.04,Rain,< 47
Jenkins,Transient,January,01 16 2017,2:03:31 PM,Mon,8,50.9,35.11,-996,29.13,0.04,Rain,< 47
Jenkins,Transient,January,01 16 2017,3:10:36 PM,Mon,11,50.9,35.11,-996,29.13,0.04,Rain,< 47
Jenkins,Transient,January,01 16 2017,4:20:41 PM,Mon,7,50.9,35.11,-996,29.13,0.04,Rain,< 47
Jenkins,Transient,January,01 17 2017,8:16:10 AM,Tue,60,54.32,32.25,-996,26.65,0,No rain,< 47
Jenkins,Transient,January,01 17 2017,9:24:30 AM,Tue,176,54.32,32.25,-996,26.65,0,No rain,< 47
Jenkins,Transient,January,01 17 2017,10:31:05 AM,Tue,179,54.32,32.25,-996,26.65,0,No rain,< 47
Jenkins,Transient,January,01 17 2017,11:39:40 AM,Tue,178,54.32,32.25,-996,26.65,0,No rain,< 47
Jenkins,Transient,January,01 17 2017,12:45:39 PM,Tue,171,54.32,32.25,-996,26.65,0,No rain,< 47
Jenkins,Transient,January,01 17 2017,1:53:46 PM,Tue,161,54.32,32.25,-996,26.65,0,No rain,< 47
Jenkins,Transient,January,01 17 2017,2:59:43 PM,Tue,152,54.32,32.25,-996,26.65,0,No rain,< 47
Jenkins,Transient,January,01 17 2017,4:08:24 PM,Tue,118,54.32,32.25,-996,26.65,0,No rain,< 47
Jenkins,Transient,January,01 18 2017,8:08:12 AM,Wed,48,55.85,34,-996,34.2,0,No rain,< 47
Jenkins,Transient,January,01 18 2017,9:12:29 AM,Wed,154,55.85,34,-996,34.2,0,No rain,< 47
Jenkins,Transient,January,01 18 2017,10:21:12 AM,Wed,179,55.85,34,-996,34.2,0,No rain,< 47
Jenkins,Transient,January,01 18 2017,11:31:04 AM,Wed,176,55.85,34,-996,34.2,0,No rain,< 47
Jenkins,Transient,January,01 18 2017,12:38:13 PM,Wed,175,55.85,34,-996,34.2,0,No rain,< 47
Jenkins,Transient,January,01 18 2017,1:46:00 PM,Wed,173,55.85,34,-996,34.2,0,No rain,< 47
Jenkins,Transient,January,01 18 2017,2:54:59 PM,Wed,173,55.85,34,-996,34.2,0,No rain,< 47
Jenkins,Transient,January,01 18 2017,4:02:50 PM,Wed,136,55.85,34,-996,34.2,0,No rain,< 47
Jenkins,Transient,January,01 19 2017,8:42:24 AM,Thu,128,59.04,45.37,-996,39.52,0,No rain,< 57
Jenkins,Transient,January,01 19 2017,9:49:06 AM,Thu,182,59.04,45.37,-996,39.52,0,No rain,< 57
Jenkins,Transient,January,01 19 2017,10:58:51 AM,Thu,180,59.04,45.37,-996,39.52,0,No rain,< 57
Jenkins,Transient,January,01 19 2017,12:08:13 PM,Thu,165,59.04,45.37,-996,39.52,0,No rain,< 57
Jenkins,Transient,January,01 19 2017,1:10:51 PM,Thu,183,59.04,45.37,-996,39.52,0,No rain,< 57
Jenkins,Transient,January,01 19 2017,2:15:44 PM,Thu,174,59.04,45.37,-996,39.52,0,No rain,< 57
Jenkins,Transient,January,01 19 2017,3:19:16 PM,Thu,153,59.04,45.37,-996,39.52,0,No rain,< 57
Jenkins,Transient,January,01 19 2017,4:24:40 PM,Thu,131,59.04,45.37,-996,39.52,0,No rain,< 57
Jenkins,Transient,January,01 20 2017,9:00:29 AM,Fri,90,70.25,39.85,-996,33.03,0,No rain,< 57
Jenkins,Transient,January,01 20 2017,10:09:05 AM,Fri,172,70.25,39.85,-996,33.03,0,No rain,< 57
Jenkins,Transient,January,01 20 2017,11:19:53 AM,Fri,179,70.25,39.85,-996,33.03,0,No rain,< 57
Jenkins,Transient,January,01 20 2017,12:28:09 PM,Fri,157,70.25,39.85,-996,33.03,0,No rain,< 57
Jenkins,Transient,January,01 20 2017,1:35:27 PM,Fri,115,70.25,39.85,-996,33.03,0,No rain,< 57
Jenkins,Transient,January,01 20 2017,2:43:37 PM,Fri,79,70.25,39.85,-996,33.03,0,No rain,< 57
Jenkins,Transient,January,01 20 2017,3:51:59 PM,Fri,55,70.25,39.85,-996,33.03,0,No rain,< 57
Jenkins,Transient,January,01 21 2017,8:00:13 AM,Sat,14,66.2,34.04,-996,33.53,0,No rain,< 57
Jenkins,Transient,January,01 21 2017,9:10:08 AM,Sat,20,66.2,34.04,-996,33.53,0,No rain,< 57
Jenkins,Transient,January,01 21 2017,10:17:38 AM,Sat,21,66.2,34.04,-996,33.53,0,No rain,< 57
Jenkins,Transient,January,01 21 2017,11:24:07 AM,Sat,22,66.2,34.04,-996,33.53,0,No rain,< 57
Jenkins,Transient,January,01 21 2017,12:29:34 PM,Sat,15,66.2,34.04,-996,33.53,0,No rain,< 57
Jenkins,Transient,January,01 21 2017,1:32:50 PM,Sat,17,66.2,34.04,-996,33.53,0,No rain,< 57
Jenkins,Transient,January,01 21 2017,2:39:18 PM,Sat,17,66.2,34.04,-996,33.53,0,No rain,< 57
Jenkins,Transient,January,01 21 2017,3:46:59 PM,Sat,20,66.2,34.04,-996,33.53,0,No rain,< 57
Jenkins,Transient,January,01 21 2017,4:53:32 PM,Sat,16,58.73,37.27,-996,32.53,0,No rain,< 57
Jenkins,Transient,January,01 22 2017,8:16:50 AM,Sun,7,58.73,37.27,-996,32.53,0,No rain,< 57
Jenkins,Transient,January,01 22 2017,9:26:19 AM,Sun,8,58.73,37.27,-996,32.53,0,No rain,< 57
Jenkins,Transient,January,01 22 2017,10:32:17 AM,Sun,9,58.73,37.27,-996,32.53,0,No rain,< 57
Jenkins,Transient,January,01 22 2017,11:41:21 AM,Sun,20,58.73,37.27,-996,32.53,0,No rain,< 57
Jenkins,Transient,January,01 22 2017,12:46:50 PM,Sun,25,58.73,37.27,-996,32.53,0,No rain,< 57
Jenkins,Transient,January,01 22 2017,1:53:15 PM,Sun,19,58.73,37.27,-996,32.53,0,No rain,< 57
Jenkins,Transient,January,01 22 2017,3:01:10 PM,Sun,23,58.73,37.27,-996,32.53,0,No rain,< 57
Jenkins,Transient,January,01 22 2017,4:09:03 PM,Sun,13,61.68,25.64,-996,23.77,0,No rain,< 47
Jenkins,Transient,January,01 23 2017,8:28:57 AM,Mon,81,61.68,25.64,-996,23.77,0,No rain,< 47
Jenkins,Transient,January,01 23 2017,9:39:32 AM,Mon,177,61.68,25.64,-996,23.77,0,No rain,< 47
Jenkins,Transient,January,01 23 2017,10:52:07 AM,Mon,170,61.68,25.64,-996,23.77,0,No rain,< 47
Jenkins,Transient,January,01 23 2017,12:00:11 PM,Mon,178,61.68,25.64,-996,23.77,0,No rain,< 47
Jenkins,Transient,January,01 23 2017,1:10:05 PM,Mon,180,61.68,25.64,-996,23.77,0,No rain,< 47
Jenkins,Transient,January,01 23 2017,2:18:40 PM,Mon,172,61.68,25.64,-996,23.77,0,No rain,< 47
Jenkins,Transient,January,01 23 2017,3:26:10 PM,Mon,151,61.68,25.64,-996,23.77,0,No rain,< 47
Jenkins,Transient,January,01 23 2017,4:36:55 PM,Mon,115,74.79,43.34,-996,36.54,0,No rain,< 66
Jenkins,Transient,January,01 24 2017,8:11:00 AM,Tue,36,74.79,43.34,-996,36.54,0,No rain,< 66
Jenkins,Transient,January,01 24 2017,9:20:10 AM,Tue,177,74.79,43.34,-996,36.54,0,No rain,< 66
Jenkins,Transient,January,01 24 2017,10:29:06 AM,Tue,176,74.79,43.34,-996,36.54,0,No rain,< 66
Jenkins,Transient,January,01 24 2017,11:35:21 AM,Tue,180,74.79,43.34,-996,36.54,0,No rain,< 66
Jenkins,Transient,January,01 24 2017,12:41:00 PM,Tue,174,74.79,43.34,-996,36.54,0,No rain,< 66
Jenkins,Transient,January,01 24 2017,1:47:55 PM,Tue,154,74.79,43.34,-996,36.54,0,No rain,< 66
Jenkins,Transient,January,01 24 2017,2:54:49 PM,Tue,169,45.49,29.94,-996,22.82,0,No rain,< 47
Jenkins,Transient,January,01 24 2017,3:57:52 PM,Tue,160,45.49,29.94,-996,22.82,0,No rain,< 47
Jenkins,Transient,January,01 25 2017,8:56:47 AM,Wed,111,45.49,29.94,-996,22.82,0,No rain,< 47
Jenkins,Transient,January,01 25 2017,10:05:50 AM,Wed,179,45.49,29.94,-996,22.82,0,No rain,< 47
Jenkins,Transient,January,01 25 2017,11:16:10 AM,Wed,179,45.49,29.94,-996,22.82,0,No rain,< 47
Jenkins,Transient,January,01 25 2017,12:25:08 PM,Wed,179,45.49,29.94,-996,22.82,0,No rain,< 47
Jenkins,Transient,January,01 25 2017,1:35:54 PM,Wed,166,45.49,29.94,-996,22.82,0,No rain,< 47
Jenkins,Transient,January,01 25 2017,2:44:06 PM,Wed,177,45.49,29.94,-996,22.82,0,No rain,< 47
Jenkins,Transient,January,01 25 2017,3:52:25 PM,Wed,148,44.97,22.53,-996,16.19,0,No rain,< 47
Jenkins,Transient,January,01 26 2017,8:45:00 AM,Thu,133,44.97,22.53,-996,16.19,0,No rain,< 47
Jenkins,Transient,January,01 26 2017,9:54:04 AM,Thu,180,44.97,22.53,-996,16.19,0,No rain,< 47
Jenkins,Transient,January,01 26 2017,11:04:17 AM,Thu,183,44.97,22.53,-996,16.19,0,No rain,< 47
Jenkins,Transient,January,01 26 2017,12:14:19 PM,Thu,168,44.97,22.53,-996,16.19,0,No rain,< 47
Jenkins,Transient,January,01 26 2017,1:22:52 PM,Thu,183,44.97,22.53,-996,16.19,0,No rain,< 47
Jenkins,Transient,January,01 26 2017,2:30:44 PM,Thu,175,44.97,22.53,-996,16.19,0,No rain,< 47
Jenkins,Transient,January,01 26 2017,3:37:54 PM,Thu,149,44.97,22.53,-996,16.19,0,No rain,< 47
Jenkins,Transient,January,01 26 2017,4:46:51 PM,Thu,104,49.41,24.14,-996,15.9,0,No rain,< 47
Jenkins,Transient,January,01 27 2017,8:49:04 AM,Fri,65,49.41,24.14,-996,15.9,0,No rain,< 47
Jenkins,Transient,January,01 27 2017,9:57:24 AM,Fri,160,49.41,24.14,-996,15.9,0,No rain,< 47
Jenkins,Transient,January,01 27 2017,11:08:19 AM,Fri,177,49.41,24.14,-996,15.9,0,No rain,< 47
Jenkins,Transient,January,01 27 2017,12:16:56 PM,Fri,166,49.41,24.14,-996,15.9,0,No rain,< 47
Jenkins,Transient,January,01 27 2017,1:27:18 PM,Fri,143,49.41,24.14,-996,15.9,0,No rain,< 47
Jenkins,Transient,January,01 27 2017,2:38:13 PM,Fri,85,49.41,24.14,-996,15.9,0,No rain,< 47
Jenkins,Transient,January,01 27 2017,3:48:02 PM,Fri,60,49.41,24.14,-996,15.9,0,No rain,< 47
Jenkins,Transient,January,01 27 2017,4:48:17 PM,Fri,39,53.73,26.03,-996,19.4,0,No rain,< 47
Jenkins,Transient,January,01 28 2017,8:09:53 AM,Sat,9,53.73,26.03,-996,19.4,0,No rain,< 47
Jenkins,Transient,January,01 28 2017,9:19:28 AM,Sat,13,53.73,26.03,-996,19.4,0,No rain,< 47
Jenkins,Transient,January,01 28 2017,10:27:22 AM,Sat,15,53.73,26.03,-996,19.4,0,No rain,< 47
Jenkins,Transient,January,01 28 2017,11:35:08 AM,Sat,18,53.73,26.03,-996,19.4,0,No rain,< 47
Jenkins,Transient,January,01 28 2017,12:42:39 PM,Sat,35,53.73,26.03,-996,19.4,0,No rain,< 47
Jenkins,Transient,January,01 28 2017,1:48:57 PM,Sat,39,53.73,26.03,-996,19.4,0,No rain,< 47
Jenkins,Transient,January,01 28 2017,2:55:06 PM,Sat,34,53.73,26.03,-996,19.4,0,No rain,< 47
Jenkins,Transient,January,01 28 2017,4:00:51 PM,Sat,35,66.63,35.16,-996,26.51,0,No rain,< 57
Jenkins,Transient,January,01 29 2017,8:27:42 AM,Sun,0,66.63,35.16,-996,26.51,0,No rain,< 57
Jenkins,Transient,January,01 29 2017,9:37:05 AM,Sun,5,66.63,35.16,-996,26.51,0,No rain,< 57
Jenkins,Transient,January,01 29 2017,10:43:34 AM,Sun,3,66.63,35.16,-996,26.51,0,No rain,< 57
Jenkins,Transient,January,01 29 2017,11:51:35 AM,Sun,7,66.63,35.16,-996,26.51,0,No rain,< 57
Jenkins,Transient,January,01 29 2017,12:57:42 PM,Sun,10,66.63,35.16,-996,26.51,0,No rain,< 57
Jenkins,Transient,January,01 29 2017,2:03:05 PM,Sun,11,66.63,35.16,-996,26.51,0,No rain,< 57
Jenkins,Transient,January,01 29 2017,3:11:10 PM,Sun,17,66.63,35.16,-996,26.51,0,No rain,< 57
Jenkins,Transient,January,01 29 2017,4:16:25 PM,Sun,18,75.43,30.66,-996,28.46,0,No rain,< 57
Jenkins,Transient,January,01 30 2017,8:31:17 AM,Mon,71,75.43,30.66,-996,28.46,0,No rain,< 57
Jenkins,Transient,January,01 30 2017,9:41:03 AM,Mon,178,75.43,30.66,-996,28.46,0,No rain,< 57
Jenkins,Transient,January,01 30 2017,10:51:43 AM,Mon,168,75.43,30.66,-996,28.46,0,No rain,< 57
Jenkins,Transient,January,01 30 2017,12:00:34 PM,Mon,170,75.43,30.66,-996,28.46,0,No rain,< 57
Jenkins,Transient,January,01 30 2017,1:10:26 PM,Mon,183,75.43,30.66,-996,28.46,0,No rain,< 57
Jenkins,Transient,January,01 30 2017,2:17:59 PM,Mon,171,75.43,30.66,-996,28.46,0,No rain,< 57
Jenkins,Transient,January,01 30 2017,3:23:30 PM,Mon,169,75.43,30.66,-996,28.46,0,No rain,< 57
Jenkins,Transient,January,01 30 2017,4:24:07 PM,Mon,167,72.88,34.91,-996,31.17,0,No rain,< 57
Jenkins,Transient,January,01 31 2017,8:46:20 AM,Tue,133,72.88,34.91,-996,31.17,0,No rain,< 57
Jenkins,Transient,January,01 31 2017,9:49:16 AM,Tue,180,72.88,34.91,-996,31.17,0,No rain,< 57
Jenkins,Transient,January,01 31 2017,11:00:26 AM,Tue,177,72.88,34.91,-996,31.17,0,No rain,< 57
Jenkins,Transient,January,01 31 2017,12:09:45 PM,Tue,168,72.88,34.91,-996,31.17,0,No rain,< 57
Jenkins,Transient,January,01 31 2017,1:21:12 PM,Tue,181,72.88,34.91,-996,31.17,0,No rain,< 57
Jenkins,Transient,January,01 31 2017,2:21:44 PM,Tue,162,72.88,34.91,-996,31.17,0,No rain,< 57
Jenkins,Transient,January,01 31 2017,3:30:04 PM,Tue,163,72.88,34.91,-996,31.17,0,No rain,< 57
Jenkins,Transient,January,01 31 2017,4:31:29 PM,Tue,123,57.94,35.69,-996,28.6,0,No rain,< 47
Jenkins,Transient,February,02 01 2017,8:35:05 AM,Wed,69,57.94,35.69,-996,28.6,0,No rain,< 47
Jenkins,Transient,February,02 01 2017,9:47:00 AM,Wed,180,57.94,35.69,-996,28.6,0,No rain,< 47
Jenkins,Transient,February,02 01 2017,10:47:40 AM,Wed,184,57.94,35.69,-996,28.6,0,No rain,< 47
Jenkins,Transient,February,02 01 2017,11:47:53 AM,Wed,176,57.94,35.69,-996,28.6,0,No rain,< 47
Jenkins,Transient,February,02 01 2017,12:59:15 PM,Wed,180,57.94,35.69,-996,28.6,0,No rain,< 47
Jenkins,Transient,February,02 01 2017,2:08:16 PM,Wed,171,57.94,35.69,-996,28.6,0,No rain,< 47
Jenkins,Transient,February,02 01 2017,3:18:54 PM,Wed,172,57.94,35.69,-996,28.6,0,No rain,< 47
Jenkins,Transient,February,02 01 2017,4:29:37 PM,Wed,126,38.11,29.67,-996,16.86,0,No rain,< 47
Jenkins,Transient,February,02 02 2017,8:04:02 AM,Thu,34,38.11,29.67,-996,16.86,0,No rain,< 47
Jenkins,Transient,February,02 02 2017,9:04:23 AM,Thu,180,38.11,29.67,-996,16.86,0,No rain,< 47
Jenkins,Transient,February,02 02 2017,10:14:57 AM,Thu,180,38.11,29.67,-996,16.86,0,No rain,< 47
Jenkins,Transient,February,02 02 2017,11:26:42 AM,Thu,178,38.11,29.67,-996,16.86,0,No rain,< 47
Jenkins,Transient,February,02 02 2017,12:38:43 PM,Thu,174,38.11,29.67,-996,16.86,0,No rain,< 47
Jenkins,Transient,February,02 02 2017,1:48:57 PM,Thu,164,38.11,29.67,-996,16.86,0,No rain,< 47
Jenkins,Transient,February,02 02 2017,3:01:11 PM,Thu,157,38.11,29.67,-996,16.86,0,No rain,< 47
Jenkins,Transient,February,02 02 2017,4:12:23 PM,Thu,145,44.53,25.07,-996,16.39,0,No rain,< 47
Jenkins,Transient,February,02 03 2017,8:36:15 AM,Fri,43,44.53,25.07,-996,16.39,0,No rain,< 47
Jenkins,Transient,February,02 03 2017,9:36:38 AM,Fri,132,44.53,25.07,-996,16.39,0,No rain,< 47
Jenkins,Transient,February,02 03 2017,10:47:14 AM,Fri,172,44.53,25.07,-996,16.39,0,No rain,< 47
Jenkins,Transient,February,02 03 2017,11:57:45 AM,Fri,151,44.53,25.07,-996,16.39,0,No rain,< 47
Jenkins,Transient,February,02 03 2017,1:09:13 PM,Fri,148,44.53,25.07,-996,16.39,0,No rain,< 47
Jenkins,Transient,February,02 03 2017,2:20:33 PM,Fri,114,44.53,25.07,-996,16.39,0,No rain,< 47
Jenkins,Transient,February,02 03 2017,3:31:35 PM,Fri,82,44.53,25.07,-996,16.39,0,No rain,< 47
Jenkins,Transient,February,02 03 2017,4:42:28 PM,Fri,40,44.53,25.07,-996,16.39,0,No rain,< 47
Jenkins,Transient,February,02 04 2017,8:50:27 AM,Sat,9,53.6,28.62,-996,23.05,0,No rain,< 47
Jenkins,Transient,February,02 04 2017,9:51:39 AM,Sat,13,53.6,28.62,-996,23.05,0,No rain,< 47
Jenkins,Transient,February,02 04 2017,11:00:27 AM,Sat,15,53.6,28.62,-996,23.05,0,No rain,< 47
Jenkins,Transient,February,02 04 2017,12:10:11 PM,Sat,16,53.6,28.62,-996,23.05,0,No rain,< 47
Jenkins,Transient,February,02 04 2017,1:19:55 PM,Sat,18,53.6,28.62,-996,23.05,0,No rain,< 47
Jenkins,Transient,February,02 04 2017,2:28:07 PM,Sat,14,53.6,28.62,-996,23.05,0,No rain,< 47
Jenkins,Transient,February,02 04 2017,3:37:36 PM,Sat,11,53.6,28.62,-996,23.05,0,No rain,< 47
Jenkins,Transient,February,02 04 2017,4:47:06 PM,Sat,11,53.6,28.62,-996,23.05,0,No rain,< 47
Jenkins,Transient,February,02 05 2017,8:53:58 AM,Sun,6,53.6,28.62,-996,23.05,0,No rain,< 47
Jenkins,Transient,February,02 05 2017,10:04:16 AM,Sun,6,59.18,38.34,-996,33.75,0.01,Rain,< 57
Jenkins,Transient,February,02 05 2017,11:13:10 AM,Sun,7,59.18,38.34,-996,33.75,0.01,Rain,< 57
Jenkins,Transient,February,02 05 2017,12:23:00 PM,Sun,7,59.18,38.34,-996,33.75,0.01,Rain,< 57
Jenkins,Transient,February,02 05 2017,1:32:27 PM,Sun,8,59.18,38.34,-996,33.75,0.01,Rain,< 57
Jenkins,Transient,February,02 05 2017,2:42:23 PM,Sun,19,59.18,38.34,-996,33.75,0.01,Rain,< 57
Jenkins,Transient,February,02 05 2017,3:51:06 PM,Sun,15,59.18,38.34,-996,33.75,0.01,Rain,< 57
Jenkins,Transient,February,02 06 2017,8:37:50 AM,Mon,77,59.18,38.34,-996,33.75,0.01,Rain,< 57
Jenkins,Transient,February,02 06 2017,9:41:10 AM,Mon,179,59.18,38.34,-996,33.75,0.01,Rain,< 57
Jenkins,Transient,February,02 06 2017,10:42:51 AM,Mon,172,59.18,38.34,-996,33.75,0.01,Rain,< 57
Jenkins,Transient,February,02 06 2017,11:44:52 AM,Mon,168,77.5,47.39,-996,44.57,0.01,Rain,< 66
Jenkins,Transient,February,02 06 2017,12:53:17 PM,Mon,180,77.5,47.39,-996,44.57,0.01,Rain,< 66
Jenkins,Transient,February,02 06 2017,2:03:09 PM,Mon,165,77.5,47.39,-996,44.57,0.01,Rain,< 66
Jenkins,Transient,February,02 06 2017,3:03:29 PM,Mon,166,77.5,47.39,-996,44.57,0.01,Rain,< 66
Jenkins,Transient,February,02 06 2017,4:15:33 PM,Mon,159,77.5,47.39,-996,44.57,0.01,Rain,< 66
Jenkins,Transient,February,02 07 2017,8:35:34 AM,Tue,93,77.5,47.39,-996,44.57,0.01,Rain,< 66
Jenkins,Transient,February,02 07 2017,9:38:09 AM,Tue,176,77.5,47.39,-996,44.57,0.01,Rain,< 66
Jenkins,Transient,February,02 07 2017,10:38:52 AM,Tue,174,77.5,47.39,-996,44.57,0.01,Rain,< 66
Jenkins,Transient,February,02 07 2017,11:40:12 AM,Tue,180,74.52,45.47,-996,41.8,0,No rain,< 66
Jenkins,Transient,February,02 07 2017,12:48:04 PM,Tue,182,74.52,45.47,-996,41.8,0,No rain,< 66
Jenkins,Transient,February,02 07 2017,1:58:50 PM,Tue,160,74.52,45.47,-996,41.8,0,No rain,< 66
Jenkins,Transient,February,02 07 2017,3:08:28 PM,Tue,164,74.52,45.47,-996,41.8,0,No rain,< 66
Jenkins,Transient,February,02 07 2017,4:18:48 PM,Tue,159,74.52,45.47,-996,41.8,0,No rain,< 66
Jenkins,Transient,February,02 08 2017,8:26:39 AM,Wed,82,74.52,45.47,-996,41.8,0,No rain,< 66
Jenkins,Transient,February,02 08 2017,9:27:58 AM,Wed,178,74.52,45.47,-996,41.8,0,No rain,< 66
Jenkins,Transient,February,02 08 2017,10:40:00 AM,Wed,174,74.52,45.47,-996,41.8,0,No rain,< 66
Jenkins,Transient,February,02 08 2017,11:50:56 AM,Wed,176,74.52,45.47,-996,41.8,0,No rain,< 66
Jenkins,Transient,February,02 08 2017,12:59:35 PM,Wed,182,56.64,29.46,-996,20.59,0,No rain,< 47
Jenkins,Transient,February,02 08 2017,2:07:09 PM,Wed,181,56.64,29.46,-996,20.59,0,No rain,< 47
Jenkins,Transient,February,02 08 2017,3:16:07 PM,Wed,162,56.64,29.46,-996,20.59,0,No rain,< 47
Jenkins,Transient,February,02 08 2017,4:24:54 PM,Wed,141,56.64,29.46,-996,20.59,0,No rain,< 47
Jenkins,Transient,February,02 09 2017,8:36:56 AM,Thu,94,56.64,29.46,-996,20.59,0,No rain,< 47
Jenkins,Transient,February,02 09 2017,9:47:43 AM,Thu,176,56.64,29.46,-996,20.59,0,No rain,< 47
Jenkins,Transient,February,02 09 2017,10:55:04 AM,Thu,177,56.64,29.46,-996,20.59,0,No rain,< 47
Jenkins,Transient,February,02 09 2017,12:05:58 PM,Thu,171,56.64,29.46,-996,20.59,0,No rain,< 47
Jenkins,Transient,February,02 09 2017,1:13:46 PM,Thu,176,56.48,24.04,-996,16.46,0,No rain,< 47
Jenkins,Transient,February,02 09 2017,2:23:35 PM,Thu,176,56.48,24.04,-996,16.46,0,No rain,< 47
Jenkins,Transient,February,02 09 2017,3:32:02 PM,Thu,146,56.48,24.04,-996,16.46,0,No rain,< 47
